Date,Prev Close,Open,High,Low,Last,Close,Turnover
20140402,6049.45,6070,6190,6020.3,6145,6135.85,1.16418E+13
20140403,6135.85,6175,6200,6020.3,6190,6154.75,8.9924E+12
20140404,6154.75,6101,6115,6021.95,6029,6049.75,9.34275E+12
20140407,6049.75,6040,6140,6020.3,6021.5,6043.25,5.03229E+12
20140409,6043.25,6050,6249.8,6020.3,6249,6215.2,3.93324E+13
20140410,6215.2,6170.6,6374,6165,6346,6328.25,1.54941E+13
20140411,6328.25,6296.6,6327.85,6070.8,6150,6105.5,5.6347E+12
20140415,6105.5,6195,6195,5980.6,6000,6017.55,9.30048E+12
20140416,6017.55,6034.9,6055,5982.65,5993.1,6002.2,7.96164E+12
20140417,6002.2,6010,6030,5759.35,5890,5870.85,1.38144E+13
20140421,5870.85,5944,6020,5900,5955,5974.35,2.84343E+13
20140422,5974.35,5975,6127.8,5968.05,6052,6066.6,4.45193E+13
20140423,6066.6,6114.4,6320,6058.6,6240.25,6285.9,1.84794E+13
20140425,6285.9,6280,6280,6075,6099,6107.85,7.09364E+12
20140428,6107.85,6100,6199.9,6099.95,6101.3,6127.3,1.77572E+13
20140429,6127.3,6117,6201.15,6097,6102.05,6100.15,3.17054E+13
20140430,6100.15,6119,6273.5,6100,6223.95,6201.25,4.21106E+12
20140502,6201.25,6244,6285,6141,6248.4,6248.4,1.07258E+13
20140505,6248.4,6248,6480,6200,6450,6432.55,7.75752E+12
20140506,6432.55,6500,6629.4,6350,6380,6396.75,9.22889E+12
20140507,6396.75,6434.7,6549.95,6421.35,6480.2,6476.75,1.08124E+13
20140508,6476.75,6550,6597,6360,6490,6491,8.17362E+12
20140509,6491,6501.05,6767.7,6389.95,6408,6478.6,4.41709E+13
20140512,6478.6,6550,6650,6425,6450,6461,2.77345E+13
20140513,6461,6487,6552,6465.6,6481.25,6492.3,3.70786E+13
20140514,6492.3,6507,6519.3,6451.35,6472.65,6488.15,1.37891E+13
20140515,6488.15,6466.6,6480,6151.15,6387.9,6351.65,1.30181E+13
20140516,6351.65,6380,6480,6215.6,6330,6346.75,1.97451E+13
20140519,6346.75,6281.25,6400,6281,6350,6357.05,1.76585E+13
20140520,6357.05,6367,6790,6325,6730,6704.9,2.4816E+13
20140521,6704.9,6730,7336.65,6710.05,7290,7266.15,4.24829E+13
20140522,7266.15,7300,7465,7218.55,7300,7291.8,3.68294E+13
20140523,7291.8,7310,7485,7218.9,7380,7442.85,2.97956E+13
20140526,7442.85,7350,7450,7000,7174.8,7153.35,1.40772E+13
20140527,7153.35,7174.8,7288,7010,7055,7087.7,1.90208E+13
20140528,7087.7,7099.65,7250.05,6900,6942,6939.5,1.14715E+13
20140529,6939.5,6949,7199,6815,6900.55,6902.25,5.14573E+12
20140530,6902.25,6961.85,7030,6601.15,6689,6675.45,5.2138E+13
20140602,6675.45,6680,6898.3,6650,6882,6881.8,1.03895E+13
20140603,6881.8,6875,7295,6830,7282,7229.6,3.82554E+13
20140604,7229.6,7210.25,7264.9,7111.25,7180,7192.35,2.44958E+13
20140605,7192.35,7200,7205,7102,7131.25,7142.15,6.59085E+12
20140606,7142.15,7160,7219.95,7150.05,7186.05,7192.85,2.83252E+13
20140609,7192.85,7192.85,7367.3,7192.85,7300,7291.1,2.42285E+13
20140610,7291.1,7300,7300,7156.05,7185,7190.6,1.2304E+13
20140611,7190.6,7210,7212.5,7108.45,7200,7183.85,1.85953E+13
20140612,7183.85,7112,7370,7078.7,7310.1,7287.95,2.70771E+13
20140613,7287.95,7354.95,7391.7,7288.05,7340,7339.35,1.40048E+13
20140616,7339.35,7290,7340,7228.1,7241,7251.25,3.5493E+13
20140617,7251.25,7251.25,7319,7182,7250.15,7274.1,1.49521E+13
20140618,7274.1,7300,7399,7184.05,7250,7240.1,1.0537E+13
20140619,7240.1,7300,7301,7182.05,7208,7204.2,3.5648E+12
20140620,7204.2,7210,7298.45,7150.5,7229,7215.75,3.59324E+12
20140623,7215.75,7215.75,7215.75,7050,7126.25,7139.3,1.08955E+13
20140624,7139.3,7170.7,7280,7153.25,7180,7218.65,2.51245E+13
20140625,7218.65,7200,7300,7171,7290,7218.35,3.1176E+13
20140626,7218.35,7320,7499.85,7312.8,7418.15,7399.9,1.91819E+13
20140627,7399.9,7419.95,7775,7400,7700,7728.9,3.62892E+13
20140630,7728.9,7849.65,8125,7849.65,7973.95,7994.55,3.83464E+13
20140701,7994.55,7985,8120,7881.5,8030,8049.4,1.66398E+13
20140702,8049.4,8149,8245,8100,8177,8176.9,2.12862E+13
20140703,8176.9,8214.65,9090,8214.6,8630,8582.8,6.70796E+13
20140704,8582.8,8649,8749,8500.1,8582.25,8637.85,3.06173E+13
20140707,8637.85,8638,8700,8401,8450,8433.9,1.34E+13
20140708,8433.9,8430,8610,8311,8350,8338.9,1.82245E+13
20140709,8338.9,8400,8418.65,8159.95,8200,8189.05,2.05265E+13
20140710,8189.05,8228.65,8288.8,8005.1,8127.95,8123.95,1.03945E+13
20140711,8123.95,8147.35,8519.95,8144.25,8284,8260.85,2.45974E+13
20140714,8260.85,8260,8408.35,8190.85,8250,8260.35,7.14163E+12
20140715,8260.35,8338.65,8600,8237.6,8599.75,8528.45,1.19508E+13
20140716,8528.45,8600,8669,8500.05,8502,8557.85,1.19424E+13
20140717,8557.85,8586.65,8729,8553.1,8680,8693,3.20832E+13
20140718,8693,8695,8695,8525,8539.95,8565.05,1.02778E+13
20140721,8565.05,8627,8779.95,8451.2,8550,8556.25,1.09175E+13
20140722,8556.25,8486,8639.85,8486,8539.95,8536.3,7.03208E+12
20140723,8536.3,8550,8644.35,8490.2,8530.25,8545.55,9.01553E+12
20140724,8545.55,8594.55,8595.05,8475,8490,8487.8,5.70449E+12
20140725,8487.8,8487,8672.65,8162.15,8549.9,8586.65,9.62218E+12
20140728,8586.65,8594,8710,8450.05,8646.9,8641.95,8.05719E+12
20140730,8641.95,8641.95,8680,8455,8515,8518.75,1.04148E+13
20140731,8518.75,8457,8570,8456,8465,8498.95,4.22198E+12
20140801,8498.95,8431,8639.9,8380.4,8390,8408,1.36725E+13
20140804,8408,8430,8498,8390.1,8434.9,8426.5,4.34646E+12
20140805,8426.5,8450,8539.4,8400.25,8470,8447.85,4.12981E+13
20140806,8447.85,8410.25,8591,8410.25,8470,8472,9.72654E+12
20140807,8472,8514,8549.75,8451,8499,8510.85,1.13269E+13
20140808,8510.85,8514.65,8514.65,8415.75,8485.25,8477.5,1.04434E+13
20140811,8477.5,8584,8700,8530.2,8555,8587.85,2.4717E+13
20140812,8587.85,8810,9365,8810,9339,9291.6,1.09677E+14
20140813,9291.6,9385,10634.4,9385,10300,10359.25,2.30248E+14
20140814,10359.25,10475,10500,9860,9975.85,10024.9,9.2259E+13
20140818,10024.9,10024.9,10140,9850,10000,9987.15,2.9108E+13
20140819,9987.15,10049.65,10268.95,9950,9960,9989.75,5.38703E+13
20140820,9989.75,10098.65,10098.65,9899,9971.15,9991.1,1.59519E+13
20140821,9991.1,10044,10044,9940,10000,9992.15,2.02695E+13
20140822,9992.15,10048.85,10210.2,9975,9990,10014,2.19239E+13
20140825,10014,10000.05,10050,9859,9872,9905.05,1.19414E+13
20140826,9905.05,9820,10010,9806,9825,9843.85,2.65276E+13
20140827,9843.85,9871,9940,9800,9802,9810.85,2.68256E+13
20140828,9810.85,9801,9839.65,9711.25,9748,9755.95,3.24581E+13
20140901,9755.95,9808.65,10150,9800,10040.05,10051.8,4.83029E+13
20140902,10051.8,10161,10399,10108,10200,10224.75,4.43552E+13
20140903,10224.75,10251,11444.85,10251,11060,11101.9,1.27219E+14
20140904,11101.9,11170,11550,10862.5,10955,10938.05,1.10056E+14
20140905,10938.05,11048,11161.35,10800,10830,10829.05,3.4142E+13
20140908,10829.05,10920,11138.3,10727,10975,10963.8,3.01629E+13
20140909,10963.8,11160,11327.85,10930,10950,10959.4,4.54781E+13
20140910,10959.4,10980,11374,10902.35,11035,11040.45,1.09658E+14
20140911,11040.45,11100,11766.7,11027.3,11751.95,11623.8,9.00881E+13
20140912,11623.8,11767.1,12150,11712.55,12040.1,12023.8,1.07271E+14
20140915,12023.8,12049,12338.85,11900,12210,12205.05,8.32028E+13
20140916,12205.05,12250,12370,11400,11470,11484.75,1.15427E+14
20140917,11484.75,11674,11774.4,11105,11360,11405.5,1.20452E+14
20140918,11405.5,11400,11749.3,11283.25,11600,11642,8.46866E+13
20140919,11642,11729,12025.05,11570,11581,11634.8,1.86068E+14
20140922,11634.8,11594,11849,11538.35,11711,11754.45,5.04045E+13
20140923,11754.45,11799,11820,11500.25,11670,11639.25,5.51786E+13
20140924,11639.25,11651.05,11698,11400,11590,11570.65,9.20426E+13
20140925,11570.65,11551,11698,11260,11429.55,11364.25,4.42551E+13
20140926,11364.25,11275,11495,10826.35,11420,11356.75,4.69023E+13
20140929,11356.75,11420,11505,11225,11280,11280.8,3.39518E+13
20140930,11280.8,11400,12299,11365,12000,11972,1.89332E+14
20141001,11972,12190,12190,11765.05,11789,11801.65,7.22509E+13
20141007,11801.65,11900,11950,11672.05,11690,11707.25,4.24016E+13
20141008,11707.25,11798,11798,11650.1,11692.25,11707,3.32186E+13
20141009,11707,11789.9,11792,11555.55,11579,11609.65,4.04166E+13
20141010,11609.65,11619,11619,11200,11238,11270.35,3.4468E+13
20141013,11270.35,11080,11419.9,10875.75,11285,11269.85,4.97356E+13
20141014,11269.85,11360,11400.95,11089.25,11194,11211.6,4.18387E+13
20141016,11211.6,11105,11460,10860,11000,11033.2,5.71503E+13
20141017,11033.2,11005.05,11439,11005,11327.15,11334.35,4.30257E+13
20141020,11334.35,11648.65,11740,11445,11661,11636.4,5.10844E+13
20141021,11636.4,11662.9,11800,11556.55,11720,11678.45,5.74162E+13
20141022,11678.45,11780,11925,11740,11899,11883.45,2.9655E+13
20141023,11883.45,11986.8,11986.8,11861.4,11889.95,11890.55,5.24232E+12
20141027,11890.55,11919.65,12449,11838,12449,12262.4,5.85757E+13
20141028,12262.4,12430,12486.65,12278.8,12390,12396.7,4.07292E+13
20141029,12396.7,12415,12750,12371,12553,12596.35,8.30949E+13
20141030,12596.35,12638,12699,12441.05,12548,12532.25,7.3682E+13
20141031,12532.25,12638,12825,12598.3,12730.5,12772.75,5.64375E+13
20141103,12772.75,11501.1,12815.85,11501.1,12770,12739.6,3.99088E+13
20141105,12739.6,12800,12954.85,12713,12920,12875.15,3.26766E+13
20141107,12875.15,13000,13025,12650,12671,12675.9,7.85105E+13
20141110,12675.9,12769,12839.95,12630.1,12725,12729.7,2.0647E+13
20141111,12729.7,12800,13024.25,12750,13000,12993.65,5.69992E+13
20141112,12993.65,13130,13278,13010,13160,13151.65,9.90186E+13
20141113,13151.65,13445,13445,13038.65,13194.95,13191.85,9.23518E+13
20141114,13191.85,13350,14068,13281.8,13995,13992.9,2.75773E+14
20141117,13992.9,14089,14089,13780.8,13800,13845.5,7.50193E+13
20141118,13845.5,13879,14174.45,13800.05,14109.9,14073.1,5.35004E+13
20141119,14073.1,14108.95,14968,14102.05,14829.75,14745.3,2.30398E+14
20141120,14745.3,14750,15149.9,14400.05,14635,14648.15,1.79852E+14
20141121,14648.15,14767,14803.5,14456.6,14501,14512.75,7.97911E+13
20141124,14512.75,14575,14802.55,14480.05,14625,14621.3,3.96412E+13
20141125,14621.3,14575.05,14649.3,14182.9,14280,14277.3,6.5533E+13
20141126,14277.3,14300,14456.7,14157.25,14253,14267.75,4.29137E+13
20141127,14267.75,14300,14410.1,14263.05,14350,14338.65,4.25845E+13
20141128,14338.65,14350,14600,14350,14500,14518.7,4.8354E+13
20141201,14518.7,14520.1,14729,14421.2,14500,14520.85,8.06831E+13
20141202,14520.85,14537.95,14569,14300,14350.05,14359.05,5.7377E+13
20141203,14359.05,14601.6,15373.1,14601.6,15360,15235.55,1.8527E+14
20141204,15235.55,15548,15785,15210,15420,15432,1.71873E+14
20141205,15432,15450,15619.95,15140,15275,15213.5,1.0719E+14
20141208,15213.5,15395,15427.45,14870,14955,14952.3,6.59311E+13
20141209,14952.3,14925,14965,14215,14310,14353.7,1.29822E+14
20141210,14353.7,14300,14518.85,14150.95,14350.05,14377.9,8.19377E+13
20141211,14377.9,14340,14410,14004.05,14079,14061.8,1.21812E+14
20141212,14061.8,14148,14249.9,13940.15,14094.25,14036.8,6.26169E+13
20141215,14036.8,13896,14329.7,13771.7,14219.8,14211.25,7.84333E+13
20141216,14211.25,14068,14184.85,13868.3,14096.95,14063.85,4.7063E+13
20141217,14063.85,13975.25,14098.75,13701,13864,13871.75,1.02183E+14
20141218,13871.75,13999,14538.65,13999,14480,14427.9,1.00007E+14
20141219,14427.9,14624.9,14809.9,14520,14575,14621.1,9.39076E+13
20141222,14621.1,14735,14790,14503.25,14731.35,14737.25,3.9781E+13
20141223,14737.25,14793,14890,14688.7,14800,14818.2,5.7015E+13
20141224,14818.2,14879,15015,14723,14830.05,14825.45,2.29373E+14
20141226,14825.45,14900,15234.2,14772,15187,15124.3,3.29965E+13
20141229,15124.3,15248,15419,15192.6,15350,15372.85,4.27729E+13
20141230,15372.85,15275,15450,15261.1,15380,15352.85,2.26383E+13
20141231,15352.85,15199.3,15220,14908.55,15029,15075,8.4092E+13
20150101,15075,15011,15360.65,15011,15250,15262.35,4.44091E+13
20150102,15262.35,15450,15450.05,15013,15048,15081.95,6.09767E+13
20150105,15081.95,15020,15246,15020,15154,15150.55,5.35729E+13
20150106,15150.55,15000,15015,14640,14754.35,14755.9,7.12144E+13
20150107,14755.9,14760,14999.7,14715.65,14920,14959.9,4.72454E+13
20150108,14959.9,14963,15100,14811,14850,14873.7,4.41007E+13
20150109,14873.7,14925.45,14980,14550,14673.75,14738.7,5.73411E+13
20150112,14738.7,14652,15145,14600.25,14800,14857.65,9.79504E+13
20150113,14857.65,14899.95,14947.2,14690,14799.9,14799.15,2.141E+13
20150114,14799.15,14765,14946,14720.1,14876.8,14833.55,2.34262E+13
20150115,14833.55,14990,15269,14845,15110,15127.25,6.97078E+13
20150116,15127.25,15120,15385,15011,15335,15349.7,5.04735E+13
20150119,15349.7,15380,15590.9,15360,15420.05,15474.6,5.92118E+13
20150120,15474.6,15476.05,15581.8,15402,15480,15490.7,5.70087E+13
20150121,15490.7,15511,15550,15240,15375.1,15372.35,4.00095E+13
20150122,15372.35,15301,15411.15,15241.3,15329,15314.95,2.15974E+13
20150123,15314.95,15372,15420.1,15113,15160,15145.95,1.57817E+14
20150127,15145.95,15190,16133,15094.2,16102,16089.25,2.09962E+14
20150128,16089.25,16166.95,16491.75,16000,16387.9,16340.25,1.37601E+14
20150129,16340.25,16454,16650.2,16301,16484,16478.85,1.01322E+14
20150130,16478.85,16501,16640,16020,16242,16275.9,6.13166E+13
20150202,16275.9,16397,16895,16377.8,16500,16561.75,8.45144E+13
20150203,16561.75,16495,16713.9,16255,16255,16323.6,5.10732E+13
20150204,16323.6,16375,16399.9,15792.4,15860,15919.5,4.39049E+13
20150205,15919.5,15920,16082.7,15760.45,15801.05,15837.55,4.65566E+13
20150206,15837.55,15898,15980,15502,15580,15587.75,3.37797E+13
20150209,15587.75,15580,15580,15067.6,15100,15115.55,4.06083E+13
20150210,15115.55,15150,15530,14755.05,15190,15133.15,8.04376E+13
20150211,15133.15,15330,16200,15222,16200,16141.3,6.29666E+13
20150212,16141.3,16261,16618.85,16073.8,16505,16417.95,6.97857E+13
20150213,16417.95,16587,16872,15402,16240,16267.4,1.21345E+14
20150216,16267.4,16621,16788,15975.15,16020,16051.1,1.15583E+14
20150218,16051.1,16400,17047.65,16300,17030,16947.3,1.55326E+14
20150219,16947.3,17149,17200,16500,16631,16640.4,8.25113E+13
20150220,16640.4,16685,16685,16301.3,16331,16362.1,5.05196E+13
20150223,16362.1,16389,16417.8,15925,16013.8,15981.9,5.34588E+13
20150224,15981.9,16000,16050,15698.95,15800.25,15842.25,6.2313E+13
20150225,15842.25,15928,16020,15520,15585,15596.4,6.9181E+13
20150226,15596.4,15600,15662.9,15051.1,15299,15205.35,8.55567E+13
20150227,15205.35,15294,15849.95,15294,15765,15806.4,1.42954E+14
20150228,15806.4,15949,16298.95,15450,16250.05,16255.55,9.5348E+13
20150302,16255.55,16550,16700,16174,16175.5,16426.05,1.65686E+14
20150303,16426.05,16349.5,16349.5,15686.2,15740,15907.95,1.87147E+14
20150304,15907.95,15400,16260,15300,16041,16047.95,3.88789E+14
20150305,16047.95,16100,16188,15860,15990,16001.1,7.04159E+13
20150309,16001.1,15875,15930.6,15650,15672,15699.8,8.15066E+13
20150310,15699.8,15700,16047.4,15699.8,16025,15947.8,1.2947E+14
20150311,15947.8,16020,16199,15900,16010,16053.85,8.23413E+13
20150312,16053.85,16140,16377.35,16060,16240,16303.85,7.8709E+13
20150313,16303.85,16364.85,16381.9,15790.4,15900,15912.75,6.92328E+13
20150316,15912.75,15920,15949.9,15633,15802,15820.35,2.6052E+13
20150317,15820.35,15899,16059.95,15810,15910,15942.75,4.99619E+13
20150318,15942.75,15950,16216,15885.4,15950,16044.2,4.13174E+13
20150319,16044.2,16140,16326.95,16030.1,16160,16111.6,9.37679E+13
20150320,16111.6,16110,16178.6,15920.65,16010,16017.5,5.44138E+13
20150323,16017.5,16089.85,16129,15751.25,15841.35,15865.95,2.99403E+13
20150324,15865.95,15895,15905,15447.2,15475,15501.1,5.19936E+13
20150325,15501.1,15540,15699,15350,15600,15572.8,6.97676E+13
20150326,15572.8,15500,15745.3,15296.15,15480,15538.2,2.19881E+14
20150327,15538.2,15589.95,15600,15111,15530,15490.75,6.12241E+13
20150330,15490.75,15599,16095,15574.05,16060,16018.9,6.07314E+13
20150331,16018.9,16150,16175,15821.7,15925,15908.15,6.17282E+13
20150401,15908.15,15929,16196.95,15830.05,15970,16019.5,7.34685E+13
20150406,16019.5,16094.35,16094.35,15520.25,15830.25,15782.45,1.02677E+14
20150407,15782.45,15799.85,16050,15715.05,15990,15983.3,5.18828E+13
20150408,15983.3,16020,16590,15976.3,16527.3,16524.85,1.2517E+14
20150409,16524.85,16700,16700,16272,16275.15,16302.5,8.82528E+13
20150410,16302.5,16335,16433,16106.3,16194,16230.25,6.29159E+13
20150413,16230.25,16200,16231,16001,16020,16070.7,7.04003E+13
20150415,16070.7,16099.9,16120,15810,15830,15872.7,7.08483E+13
20150416,15872.7,16240,16240,15734,15760,15837.2,1.73046E+14
20150417,15837.2,15850,15875,15199.95,15223.95,15311.1,8.92338E+13
20150420,15311.1,15310,15310,14630,14777.05,14762,1.33452E+14
20150421,14762,14900,14948.7,14136,14310.3,14310.3,1.31635E+14
20150422,14310.3,14400,14469.95,14060.35,14400,14366.15,1.57841E+14
20150423,14366.15,14510,14846.05,14451,14650,14747.05,6.96961E+13
20150424,14747.05,14742,14859,14490.4,14695,14720.5,1.80304E+14
20150427,14720.5,14555,15070,13900.1,14815.25,14771.05,1.42791E+14
20150428,14771.05,14750,15255,14670.6,15215.3,15175.05,7.34473E+13
20150429,15175.05,15210,15434.85,15112.55,15225,15238.1,5.85885E+13
20150430,15238.1,15202,15347,15100,15320,15191.6,9.66377E+13
20150504,15191.6,15441.6,15499.95,15300.85,15340,15334.6,3.99465E+13
20150505,15334.6,15333,15721.7,15211,15549,15555.5,5.03335E+13
20150506,15555.5,15520,15698.8,15000,15059.65,15080.3,7.13119E+13
20150507,15080.3,15075,15114,14494.95,15011.05,14806.95,1.10759E+14
20150508,14806.95,14930,15890,14700,15790,15781.15,2.10941E+14
20150511,15781.15,15970,16965,15938,16825,16871.6,4.05255E+14
20150512,16871.6,16950,17300,16600,17211.25,17158.55,2.21484E+14
20150513,17158.55,17455,18330.1,17416,18030,18089.55,6.1095E+14
20150514,18089.55,18000,18478,17701,18200,18176.15,3.22939E+14
20150515,18176.15,18177,18794.85,18177,18666.6,18722,2.8004E+14
20150518,18722,18724.3,19155,18295,18675,18597.75,3.03229E+14
20150519,18597.75,18615,18859.65,18076,18136,18251.5,1.92784E+14
20150520,18251.5,18229,18617,18103.9,18540,18528.5,1.92979E+14
20150521,18528.5,18500,18530,18306,18415.6,18413.3,7.94049E+13
20150522,18413.3,18400,18730,18382.8,18660,18696.75,1.29804E+14
20150525,18696.75,18600,19545,18500.1,19164.95,19173.4,3.40603E+14
20150526,19173.4,19100,19385,18816.35,19020,18909.3,3.78735E+14
20150527,18909.3,18869.6,18869.6,18051.05,18321.05,18363.05,3.56453E+14
20150528,18363.05,18380,18600,17795,18000,17986.2,3.45487E+14
20150529,17986.2,18050,19299.95,17809,18299,18896.45,2.416E+15
20150601,18896.45,18499,18925.8,18369.5,18790,18777.9,2.05532E+14
20150602,18777.9,18867.55,18958,17980,18067,18145.2,2.02242E+14
20150603,18145.2,18140,18445,17951,18199.95,18191.15,1.63074E+14
20150604,18191.15,17500,17750,16960.75,17358,17311.75,5.74117E+14
20150605,17311.75,17199,17477,17062.05,17402,17391.7,1.32228E+14
20150608,17391.7,17485,17560,17207.7,17265,17282.5,1.20046E+14
20150609,17282.5,17300,17300,16649.75,17125,17108.75,1.78369E+14
20150610,17108.75,17198,17687.3,17127,17600,17592.65,1.5009E+14
20150611,17592.65,17671,17750,17120,17219,17244.35,1.0375E+14
20150612,17244.35,17249.85,17477.1,17100,17415,17404.1,7.89183E+13
20150615,17404.1,17735,18123.4,17628.1,18070,18027.4,1.28469E+14
20150616,18027.4,18079,18525.25,18028,18525,18451.8,1.85361E+14
20150617,18451.8,18546.2,19499.95,18546.2,19201,19288.9,3.27223E+14
20150618,19288.9,19336.15,19688,19300,19510,19495.65,2.08161E+14
20150619,19495.65,19550.15,20049.9,19180.05,19235,19445.15,7.61793E+14
20150622,19445.15,19375,19658,19250.55,19450,19404.85,1.94085E+14
20150623,19404.85,19400,19469.95,19180,19250.65,19276.8,1.11437E+14
20150624,19276.8,19250,19460.95,19042.3,19150,19123.5,1.89669E+14
20150625,19123.5,19165,19585,19165,19540,19483.7,3.57014E+14
20150626,19483.7,19495,19678,19300,19522,19561.65,7.99011E+13
20150629,19561.65,19201.55,19399,19027.6,19230,19298.25,8.19264E+13
20150630,19298.25,19279.8,19699.9,19250.05,19699.9,19586.7,1.12491E+14
20150701,19586.7,19742,20450,19691,20425,20352.35,2.45654E+14
20150702,20352.35,20400,21340,20400,21300,21257.7,3.34842E+14
20150703,21257.7,21394,21555.05,20195,20300,20275.6,4.11029E+14
20150706,20275.6,20100,20545,19900.25,20317.95,20334.3,1.93066E+14
20150707,20334.3,20473,20548.9,20200,20402,20362.55,1.16263E+14
20150708,20362.55,20200.05,20612.55,20125.05,20450,20482.55,1.46611E+14
20150709,20482.55,20549.95,20711.6,20490.05,20690,20641.2,1.1043E+14
20150710,20641.2,20725,20800,20590,20716,20765.05,9.25432E+13
20150713,20765.05,20802,21210,20802,21165,21160.15,1.1138E+14
20150714,21160.15,21194.95,21194.95,20700,20735,20773.9,1.24077E+14
20150715,20773.9,20774.95,20819.95,20605,20778.4,20718.35,8.39003E+13
20150716,20718.35,20750,21156,20720,21075.2,21078.75,8.70855E+13
20150717,21078.75,21230,21230,20932.2,21130.1,21100.65,5.69998E+13
20150720,21100.65,21190,21317.9,21000,21240,21248.05,7.5183E+13
20150721,21248.05,21251,21620,21250,21385,21348.35,1.3323E+14
20150722,21348.35,21385,21435,20735,21200,21109.7,2.38296E+14
20150723,21109.7,21063,21063,20361.2,20490,20538.2,1.40323E+14
20150724,20538.2,20410,20597.95,20050,20070.05,20113.85,1.65497E+14
20150727,20113.85,19901.15,19960,19264.2,19299.7,19347.95,2.27278E+14
20150728,19347.95,19445,19635,19132.5,19500,19499.4,1.65417E+14
20150729,19499.4,19600,19723.75,19151.15,19161.15,19246.25,1.63495E+14
20150730,19246.25,19394,19551,18907.9,19010,19027.95,1.6865E+14
20150731,19027.95,19165,19250.1,18695,19100,19071.2,1.9651E+14
20150803,19071.2,19500,19500,19036.2,19050,19083.1,1.21897E+14
20150804,19083.1,19108,20300,18955.1,20296,20178.1,2.69789E+14
20150805,20178.1,20480,20719,20061,20488.4,20566.6,2.43816E+14
20150806,20566.6,20560,20673,20375.25,20558.7,20572.35,9.23117E+13
20150807,20572.35,20590,20769,20429.25,20610,20631.55,7.41292E+13
20150810,20631.55,20600,20759.9,20200,20265.5,20364.6,7.52988E+13
20150811,20364.6,20389,20519.9,19810,20125,20163.25,9.3047E+13
20150812,20163.25,20080.1,20130,19733,19830.05,19849.15,7.4838E+13
20150813,19849.15,19870.5,20268,19810.25,20000,19902.7,8.80872E+13
20150814,19902.7,20048,20679.85,19955.1,20600,20600.6,1.12469E+14
20150817,20600.6,20630,20750,20348,20660.1,20664.8,8.29214E+13
20150818,20664.8,20850.45,21040,20671,20925,20944.6,1.02122E+14
20150819,20944.6,20985,21360,20750.15,21181,21235.5,1.10446E+14
20150820,21235.5,21248,21596,20916.45,21082.35,21017.55,1.45887E+14
20150821,21017.55,20898,20898,20300,20400,20464.85,1.532E+14
